,duration,srcbytes,dstbytes,land,wrongfragment,urgent,hot,numfailedlogins,loggedin,numcompromised,rootshell,suattempted,numfilecreations,numshells,numaccessfiles,ishostlogin,count,srvcount,serrorrate,rerrorrate,samesrvrate,diffsrvrate,srvdiffhostrate,dsthostcount,dsthostsrvcount,dsthostdiffsrvrate,dsthostsamesrcportrate,dsthostsrvdiffhostrate,protocol_encoded,service_encoded,flag_encoded
89418,0,1143,2445,0,0,0,28,0,1,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,255,128,0.02,0.0,0.0,80114.2882489848,789039.1043329532,20938.455295185224
50827,0,43,76,0,0,0,0,0,0,0,0,0,0,0,0,0,308,308,0.0,0.0,1.0,0.0,0.0,255,254,0.01,0.0,0.0,141.21503368238513,130.25666261196506,20938.455295185224
112144,0,224,2226,0,0,0,0,0,1,0,0,0,0,0,0,0,19,29,0.0,0.0,1.0,0.0,0.07,255,255,0.0,0.0,0.0,80114.2882489848,6006.81136893252,20938.455295185224
89122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,10,1.0,0.0,0.04,0.06,0.0,255,10,0.07,0.0,0.0,80114.2882489848,1045.9876352395672,0.02536512582135376
41866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,16,1.0,0.0,0.12,0.06,0.0,127,5,0.12,0.01,0.0,80114.2882489848,90075.67057154624,0.02536512582135376
32147,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,17,14,0.18,0.06,0.0,141.21503368238513,90075.67057154624,20938.455295185224
38711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,20,1.0,0.0,0.09,0.06,0.0,255,19,0.06,0.0,0.0,80114.2882489848,90075.67057154624,0.02536512582135376
55842,0,791,333,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0.0,0.0,1.0,0.0,1.0,218,146,0.05,0.0,0.0,80114.2882489848,32667.764255435526,20938.455295185224
7932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,1,0.01,0.92,0.01,1.0,0.0,255,1,0.31,0.0,0.0,80114.2882489848,90075.67057154624,0.0
43348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,4,1.0,0.0,0.07,0.07,0.0,255,20,0.05,0.0,0.0,80114.2882489848,90075.67057154624,0.02536512582135376
66657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0.0,1.0,1.0,0.0,0.5,4,255,0.0,0.25,0.08,80114.2882489848,6006.81136893252,0.0
117415,0,202,1178,0,0,0,0,0,1,0,0,0,0,0,0,0,9,10,0.0,0.0,1.0,0.0,0.2,74,255,0.0,0.01,0.03,80114.2882489848,6006.81136893252,20938.455295185224
92568,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0.0,0.0,1.0,0.0,1.0,2,170,0.0,1.0,0.5,342.9415600096595,11.793976429506765,20938.455295185224
106603,0,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,4,4,0.0,0.0,1.0,0.0,0.0,208,208,0.0,0.0,0.0,80114.2882489848,6006.81136893252,20938.455295185224
23644,0,6601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0.0,0.0,1.0,0.0,0.0,233,101,0.02,0.43,0.0,80114.2882489848,143597.02653061223,20938.455295185224
111249,2570,147,105,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,255,2,0.58,0.95,0.0,141.21503368238513,312548.73411332874,20938.455295185224
99007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,17,0.0,1.0,0.13,0.05,0.0,255,17,0.07,0.0,0.0,80114.2882489848,5525.307692307692,444704.5544174136
71839,38736,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,1.0,1.0,0.0,0.0,255,2,0.51,1.0,0.0,80114.2882489848,90075.67057154624,889347.3907476249
30257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,14,1.0,0.0,0.06,0.07,0.0,255,14,0.08,0.0,0.0,80114.2882489848,90075.67057154624,0.02536512582135376
38789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0,1.0,0.0,0.0,249,1,0.61,0.61,0.0,80114.2882489848,90075.67057154624,889347.3907476249
15404,1,998,334,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0.0,0.0,1.0,0.0,1.0,17,117,0.18,0.06,0.02,80114.2882489848,32667.764255435526,20938.455295185224
45956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,2,0.0,1.0,0.01,0.07,0.0,255,2,0.07,0.0,0.0,80114.2882489848,0.001160092807424594,0.0
19358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,13,0.0,1.0,0.11,0.07,0.0,255,13,0.07,0.0,0.0,80114.2882489848,0.001160092807424594,0.0
121317,0,337,777,0,0,0,0,0,1,0,0,0,0,0,0,0,9,16,0.0,0.0,1.0,0.0,0.12,10,255,0.0,0.1,0.03,80114.2882489848,6006.81136893252,20938.455295185224
11458,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,0.0,0.0,1.0,0.0,1.0,1,55,0.0,1.0,0.51,342.9415600096595,11.793976429506765,20938.455295185224
54813,0,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,1.0,0.0,0.0,255,29,0.11,0.11,0.0,342.9415600096595,878.9954427083334,20938.455295185224
118387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,7,1.0,0.0,0.03,0.05,0.0,255,7,0.07,0.0,0.0,80114.2882489848,0.001455604075691412,0.02536512582135376
17945,0,215,1379,0,0,0,0,0,1,0,0,0,0,0,0,0,11,11,0.0,0.0,1.0,0.0,0.0,63,255,0.0,0.02,0.03,80114.2882489848,6006.81136893252,20938.455295185224
20436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,13,0.0,1.0,0.06,0.07,0.0,255,13,0.08,0.0,0.0,80114.2882489848,0.002105263157894737,0.0
80556,0,224,1837,0,0,0,0,0,1,0,0,0,0,0,0,0,7,7,0.0,0.0,1.0,0.0,0.0,32,255,0.0,0.03,0.01,80114.2882489848,6006.81136893252,20938.455295185224
76434,0,105,147,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,5,5,0.0,0.2,0.0,141.21503368238513,90075.67057154624,20938.455295185224
9950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,2,1.0,0.0,0.01,0.06,0.0,255,3,0.06,0.0,0.0,80114.2882489848,190410.34806629835,0.02536512582135376
112372,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0.0,0.0,0.25,0.5,0.0,255,2,0.19,1.0,0.0,141.21503368238513,312548.73411332874,20938.455295185224
14662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,17,1.0,0.0,0.06,0.05,0.0,255,6,0.07,0.0,0.0,80114.2882489848,0.0020964360587002098,0.02536512582135376
2642,0,226,9284,0,0,0,0,0,1,0,0,0,0,0,0,0,14,18,0.0,0.0,1.0,0.0,0.22,255,255,0.0,0.0,0.0,80114.2882489848,6006.81136893252,20938.455295185224
97623,0,314,1010,0,0,0,0,0,1,0,0,0,0,0,0,0,8,9,0.0,0.0,1.0,0.0,0.22,82,255,0.0,0.01,0.02,80114.2882489848,6006.81136893252,20938.455295185224
94737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,1,0.1,0.89,0.01,1.0,0.0,255,1,0.89,0.0,0.0,80114.2882489848,90075.67057154624,0.0
23922,8337,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,1.0,1.0,0.0,0.0,255,2,0.67,1.0,0.0,80114.2882489848,312548.73411332874,889347.3907476249
21202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,23,1.0,0.0,0.08,0.05,0.0,255,23,0.05,0.0,0.0,80114.2882489848,1045.9876352395672,0.02536512582135376
36182,0,144,27554,0,0,0,0,0,1,0,0,0,0,0,0,0,7,9,0.0,0.0,1.0,0.0,0.33,31,255,0.0,0.03,0.04,80114.2882489848,6006.81136893252,20938.455295185224
25555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,17,0.0,1.0,0.06,0.06,0.0,255,17,0.07,0.0,0.0,80114.2882489848,789039.1043329532,444704.5544174136
19423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,17,1.0,0.0,0.14,0.06,0.0,255,1,0.07,0.0,0.0,80114.2882489848,90075.67057154624,0.02536512582135376
80423,0,222,2251,0,0,0,0,0,1,0,0,0,0,0,0,0,29,36,0.0,0.0,1.0,0.0,0.08,212,255,0.0,0.0,0.01,80114.2882489848,6006.81136893252,20938.455295185224
50373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,12,1.0,0.0,0.06,0.05,0.0,255,12,0.05,0.0,0.0,80114.2882489848,0.002777777777777778,0.02536512582135376
89270,29,1205,3373,0,0,0,24,0,1,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,237,45,0.03,0.0,0.0,80114.2882489848,789039.1043329532,20938.455295185224
42709,0,45,150,0,0,0,0,0,0,0,0,0,0,0,0,0,50,115,0.0,0.0,1.0,0.0,0.02,255,255,0.0,0.0,0.0,141.21503368238513,130.25666261196506,20938.455295185224
15227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,0.0,1.0,0.03,0.59,0.0,255,1,0.07,0.11,0.0,80114.2882489848,90075.67057154624,0.0
42389,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,3,31,0.0,1.0,0.26,342.9415600096595,11.793976429506765,20938.455295185224
63347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,15,0.0,1.0,0.1,0.06,0.0,255,15,0.06,0.0,0.0,80114.2882489848,0.0,0.0
17251,0,52,1163,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,1,1,0.0,1.0,0.0,80114.2882489848,2761.4583333333335,20938.455295185224
25916,0,339,764,0,0,0,0,0,1,0,0,0,0,0,0,0,10,13,0.0,0.0,1.0,0.0,0.15,134,255,0.0,0.01,0.02,80114.2882489848,6006.81136893252,20938.455295185224
86327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,1.0,0.0,0.55,0.36,0.0,255,66,0.02,0.0,0.0,80114.2882489848,6006.81136893252,0.02536512582135376
89224,0,13239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,1.0,0.0,0.0,160,54,0.03,0.12,0.04,80114.2882489848,143597.02653061223,20938.455295185224
85752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,8,1.0,0.0,0.06,0.06,0.0,218,12,0.08,0.0,0.0,80114.2882489848,90075.67057154624,0.02536512582135376
119274,5,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,0.0,0.0,255,219,0.01,0.01,0.0,141.21503368238513,90075.67057154624,20938.455295185224
120420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,16,1.0,0.0,0.08,0.06,0.0,255,15,0.07,0.0,0.0,80114.2882489848,0.029953917050691243,0.02536512582135376
40750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.0,1.0,1.0,0.0,1.0,12,255,0.0,0.08,0.2,80114.2882489848,6006.81136893252,0.0
37402,0,352,13668,0,0,0,0,0,1,0,0,0,0,0,0,0,27,27,0.0,0.0,1.0,0.0,0.0,28,255,0.0,0.04,0.05,80114.2882489848,6006.81136893252,20938.455295185224
117162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,1.0,0.0,1.0,0.0,0.0,11,11,0.0,0.09,0.0,80114.2882489848,190410.34806629835,0.02536512582135376
90399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,16,0.0,1.0,0.08,0.06,0.0,255,16,0.07,0.0,0.0,80114.2882489848,0.001160092807424594,0.0
105307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,7,1.0,0.0,0.05,0.07,0.0,255,7,0.07,0.0,0.0,80114.2882489848,0.0020964360587002098,0.02536512582135376
4126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,25,1.0,0.0,0.1,0.05,0.0,255,25,0.05,0.0,0.0,80114.2882489848,0.052486187845303865,0.02536512582135376
3591,0,11070,922,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,255,13,0.01,0.0,0.0,80114.2882489848,32667.764255435526,20938.455295185224
29438,0,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,4,4,0.0,0.0,1.0,0.0,0.0,85,85,0.0,0.01,0.0,80114.2882489848,6006.81136893252,20938.455295185224
40297,0,6,125,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,255,5,0.03,0.0,0.0,80114.2882489848,32667.764255435526,20938.455295185224
115394,0,298,3265,0,0,0,0,0,1,0,0,0,0,0,0,0,5,7,0.2,0.0,1.0,0.0,0.43,5,252,0.0,0.2,0.08,80114.2882489848,6006.81136893252,20938.455295185224
34666,0,259,14271,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11,0.0,0.0,1.0,0.0,0.18,1,255,0.0,1.0,0.01,80114.2882489848,6006.81136893252,20938.455295185224
10634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,11,1.0,0.0,0.04,0.05,0.0,255,11,0.05,0.0,0.0,80114.2882489848,0.001160092807424594,0.02536512582135376
89379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,14,0.0,1.0,0.1,0.06,0.0,255,2,0.07,0.0,0.0,80114.2882489848,0.001451378809869376,0.0
36488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,1,0.07,0.91,0.01,1.0,0.0,255,1,0.69,0.0,0.0,80114.2882489848,0.002061855670103093,0.0
70420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.0,1.0,0.5,1.0,0.0,246,1,0.1,0.07,0.0,80114.2882489848,90075.67057154624,0.0
67547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,18,0.0,1.0,0.12,0.05,0.0,255,18,0.06,0.0,0.0,80114.2882489848,0.0013623978201634877,0.0
34345,0,44,132,0,0,0,0,0,0,0,0,0,0,0,0,0,223,223,0.0,0.0,1.0,0.0,0.0,255,242,0.01,0.0,0.0,141.21503368238513,130.25666261196506,20938.455295185224
110700,0,232,453,0,0,0,0,0,1,0,0,0,0,0,0,0,25,25,0.0,0.0,1.0,0.0,0.0,255,255,0.0,0.01,0.0,80114.2882489848,6006.81136893252,20938.455295185224
48815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0,1.0,0.0,0.0,77,255,0.0,0.01,0.11,80114.2882489848,6006.81136893252,0.0
2488,0,254,388,0,0,0,0,0,1,0,0,0,0,0,0,0,18,18,0.0,0.0,1.0,0.0,0.0,255,255,0.0,0.0,0.0,80114.2882489848,6006.81136893252,20938.455295185224
39603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,16,1.0,0.0,0.36,0.13,0.0,255,16,0.09,0.0,0.0,80114.2882489848,90075.67057154624,0.02536512582135376
53049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,4,1.0,0.0,0.03,0.06,0.0,255,4,0.06,0.0,0.0,80114.2882489848,0.05384615384615385,0.02536512582135376
17780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,19,0.0,1.0,0.13,0.06,0.0,255,19,0.07,0.0,0.0,80114.2882489848,0.0,0.0
47160,0,43,77,0,0,0,0,0,0,0,0,0,0,0,0,0,224,224,0.0,0.0,1.0,0.0,0.0,255,255,0.0,0.01,0.0,141.21503368238513,130.25666261196506,20938.455295185224
75861,0,1841,330,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,22,49,0.23,0.05,0.04,80114.2882489848,32667.764255435526,20938.455295185224
111532,0,9,225,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,47,11,0.11,0.02,0.18,80114.2882489848,392462.37577815505,20938.455295185224
43976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,17,0.0,1.0,0.07,0.07,0.0,255,17,0.07,0.0,0.0,80114.2882489848,0.0017761989342806395,0.0
104773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,8,1.0,0.0,0.07,0.06,0.0,255,8,0.05,0.0,0.0,80114.2882489848,0.0013623978201634877,0.02536512582135376
120067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,16,1.0,0.0,0.06,0.06,0.0,255,16,0.07,0.0,0.0,80114.2882489848,190410.34806629835,0.02536512582135376
106455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,16,1.0,0.0,0.18,0.06,0.0,255,3,0.08,0.0,0.0,80114.2882489848,90075.67057154624,0.02536512582135376
48096,0,6601,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,1,0.07,0.0,0.07,0.13,0.0,233,1,0.03,0.36,0.0,80114.2882489848,312548.73411332874,20938.455295185224
106412,0,854,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,8,0.0,0.0,1.0,0.0,0.0,255,18,0.06,0.07,0.0,80114.2882489848,143597.02653061223,20938.455295185224
25802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,5,1.0,0.0,0.02,0.07,0.0,255,5,0.07,0.0,0.0,80114.2882489848,55.479789103690685,0.02536512582135376
24417,10,0,5151385,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,5,5,0.0,1.0,0.0,80114.2882489848,143597.02653061223,20938.455295185224
56187,0,28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,64,64,0.0,0.0,1.0,0.0,0.0,255,64,0.64,0.25,0.0,141.21503368238513,90075.67057154624,20938.455295185224
49233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,1,0.11,0.89,0.0,1.0,0.0,255,1,1.0,0.0,0.0,80114.2882489848,90075.67057154624,0.0
27647,0,194,290,0,0,0,0,0,1,0,0,0,0,0,0,0,24,25,0.0,0.0,1.0,0.0,0.08,255,255,0.0,0.0,0.0,80114.2882489848,6006.81136893252,20938.455295185224
123729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,3,1.0,0.0,0.02,0.07,0.0,255,18,0.07,0.0,0.0,80114.2882489848,90075.67057154624,0.02536512582135376
27292,12853,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,1.0,1.0,0.0,0.0,255,2,0.67,1.0,0.0,80114.2882489848,312548.73411332874,889347.3907476249
73643,0,607,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,0.0,0.0,112,113,0.03,0.79,0.02,80114.2882489848,143597.02653061223,20938.455295185224
66959,0,204,6356,0,0,0,0,0,1,0,0,0,0,0,0,0,6,13,0.0,0.0,1.0,0.0,0.15,255,255,0.0,0.0,0.0,80114.2882489848,6006.81136893252,20938.455295185224
58527,912,11994,1435,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,204,151,0.02,0.0,0.01,80114.2882489848,32667.764255435526,20938.455295185224
9673,0,167,9724,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,0.0,0.0,1.0,0.0,0.0,39,255,0.0,0.03,0.06,80114.2882489848,6006.81136893252,20938.455295185224
53196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,20,1.0,0.0,0.13,0.06,0.0,255,2,0.07,0.0,0.0,80114.2882489848,0.5030581039755352,0.02536512582135376
7578,0,246,692,0,0,0,0,0,1,0,0,0,0,0,0,0,6,6,0.0,0.0,1.0,0.0,0.0,6,255,0.0,0.17,0.06,80114.2882489848,6006.81136893252,20938.455295185224
7108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,15,1.0,0.0,0.08,0.06,0.0,255,15,0.07,0.0,0.0,80114.2882489848,0.0024691358024691358,0.02536512582135376
106547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,8,1.0,0.0,0.08,0.06,0.0,255,9,0.07,0.0,0.0,80114.2882489848,0.0,0.02536512582135376
116285,0,7077,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,5,0.0,0.0,1.0,0.0,0.0,98,98,0.05,0.56,0.02,80114.2882489848,143597.02653061223,20938.455295185224
23216,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,1.0,0.0,1.0,109,84,0.03,0.73,0.0,141.21503368238513,130.25666261196506,20938.455295185224
31946,0,377,2937,0,0,0,0,0,1,0,0,0,0,0,0,0,52,54,0.0,0.0,1.0,0.0,0.04,255,255,0.0,0.0,0.0,80114.2882489848,6006.81136893252,20938.455295185224
92005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,9,1.0,0.0,0.03,0.06,0.0,255,12,0.09,0.0,0.0,80114.2882489848,0.049868766404199474,0.02536512582135376
31321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,17,0.07,0.9,0.04,0.96,0.0,255,16,0.94,0.0,0.0,80114.2882489848,143597.02653061223,0.0
9104,0,223,3053,0,0,0,0,0,1,0,0,0,0,0,0,0,9,9,0.0,0.0,1.0,0.0,0.0,9,255,0.0,0.11,0.05,80114.2882489848,6006.81136893252,20938.455295185224
22844,0,330,350,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,0.0,0.0,1.0,0.0,0.0,221,255,0.0,0.01,0.01,80114.2882489848,6006.81136893252,20938.455295185224
44271,0,234,5973,0,0,0,0,0,1,0,0,0,0,0,0,0,6,9,0.0,0.0,1.0,0.0,0.22,138,255,0.0,0.01,0.03,80114.2882489848,6006.81136893252,20938.455295185224
53032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,3,1.0,0.0,0.02,0.06,0.0,255,3,0.07,0.0,0.0,80114.2882489848,143597.02653061223,0.02536512582135376
48046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,18,1.0,0.0,0.14,0.05,0.0,255,18,0.05,0.0,0.0,80114.2882489848,0.0016207455429497568,0.02536512582135376
58608,0,227,369,0,0,0,0,0,1,0,0,0,0,0,0,0,5,25,0.0,0.0,1.0,0.0,0.16,82,255,0.0,0.01,0.03,80114.2882489848,6006.81136893252,20938.455295185224
2422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,4,1.0,0.0,0.02,0.06,0.0,255,4,0.06,0.0,0.0,80114.2882489848,0.001443001443001443,0.02536512582135376
36431,0,306,2507,0,0,0,0,0,1,0,0,0,0,0,0,0,4,44,0.0,0.0,1.0,0.0,0.05,255,226,0.01,0.0,0.0,80114.2882489848,6006.81136893252,20938.455295185224
7023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,13,0.0,1.0,0.1,0.06,0.0,202,13,0.06,0.0,0.0,80114.2882489848,90075.67057154624,0.0
20981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,11,1.0,0.0,0.05,0.06,0.0,255,11,0.06,0.0,0.0,80114.2882489848,0.001455604075691412,0.02536512582135376
49325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,23,1.0,0.0,0.08,0.05,0.0,255,23,0.05,0.0,0.0,80114.2882489848,0.0022172949002217295,0.02536512582135376
7453,0,324,1721,0,0,0,0,0,1,0,0,0,0,0,0,0,13,20,0.0,0.0,1.0,0.0,0.1,119,255,0.0,0.01,0.02,80114.2882489848,6006.81136893252,20938.455295185224
56971,0,10389,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17,17,0.0,0.0,1.0,0.0,0.0,161,80,0.02,0.35,0.03,80114.2882489848,143597.02653061223,20938.455295185224
2875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,18,1.0,0.0,0.06,0.05,0.0,255,15,0.07,0.0,0.0,80114.2882489848,90075.67057154624,0.02536512582135376
20622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,23,1.0,0.0,0.1,0.05,0.0,255,23,0.05,0.0,0.0,80114.2882489848,0.10472972972972973,0.02536512582135376
24888,0,299,294,0,0,0,0,0,1,0,0,0,0,0,0,0,8,13,0.0,0.0,1.0,0.0,0.23,255,255,0.0,0.0,0.0,80114.2882489848,6006.81136893252,20938.455295185224
58185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,11,1.0,0.0,0.26,0.12,0.0,255,11,0.08,0.0,0.0,80114.2882489848,0.0,0.02536512582135376
39715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,4,0.0,1.0,0.02,0.07,0.0,255,4,0.07,0.0,0.0,80114.2882489848,0.002277904328018223,0.0
78608,0,28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,105,5,0.95,0.0,0.05,0.07,0.0,255,5,0.98,0.02,0.0,141.21503368238513,90075.67057154624,20938.455295185224
2634,0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,140,142,0.0,0.0,1.0,0.0,0.02,255,193,0.01,0.01,0.0,141.21503368238513,130.25666261196506,20938.455295185224
43173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,18,1.0,0.0,0.08,0.06,0.0,255,3,0.07,0.0,0.0,80114.2882489848,90075.67057154624,0.02536512582135376
122573,0,312,398,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4,0.0,0.0,1.0,0.0,0.0,255,255,0.0,0.0,0.0,80114.2882489848,6006.81136893252,20938.455295185224
6244,0,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,116,21,0.03,0.18,0.0,141.21503368238513,96.0,20938.455295185224
90550,0,322,7355,0,0,0,0,0,1,0,0,0,0,0,0,0,8,9,0.0,0.0,1.0,0.0,0.22,255,255,0.0,0.0,0.0,80114.2882489848,6006.81136893252,20938.455295185224
119469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,2,1.0,0.0,0.02,0.06,0.0,255,2,0.07,0.0,0.0,80114.2882489848,0.0,0.02536512582135376
58722,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,0.0,0.0,255,82,0.01,0.01,0.0,141.21503368238513,90075.67057154624,20938.455295185224
24842,0,233,8378,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0.0,0.0,1.0,0.0,1.0,45,255,0.0,0.02,0.08,80114.2882489848,6006.81136893252,20938.455295185224
115366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,20,1.0,0.0,0.11,0.07,0.0,255,20,0.07,0.0,0.0,80114.2882489848,0.0017761989342806395,0.02536512582135376
60851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,1,0.04,0.96,0.0,1.0,0.0,255,1,1.0,0.0,0.0,80114.2882489848,312548.73411332874,0.0
55337,0,334,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,255,68,0.08,0.32,0.0,80114.2882489848,143597.02653061223,20938.455295185224
99498,0,216,3750,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4,0.0,0.0,1.0,0.0,0.0,111,255,0.0,0.01,0.01,80114.2882489848,6006.81136893252,20938.455295185224
