,x,y,z,subject
420,0.04,0.05,1.0,4
421,0.03,0.05,1.0,4
422,0.04,0.05,1.0,4
423,0.04,0.05,1.0,4
424,0.03,0.05,1.0,4
425,0.04,0.05,1.0,4
426,0.04,0.05,1.0,4
427,0.04,0.04,1.0,4
428,0.04,0.04,1.0,4
429,0.03,0.05,1.0,4
430,0.03,0.05,1.0,4
431,0.04,0.04,1.0,4
432,0.04,0.05,1.0,4
433,0.04,0.05,1.0,4
434,0.04,0.05,1.0,4
435,0.04,0.05,1.0,4
436,0.04,0.05,1.0,4
0,0.04,0.04,1.0,5
1,0.04,0.05,1.0,5
2,0.04,0.05,1.0,5
3,0.04,0.05,1.0,5
4,0.04,0.04,1.0,5
5,0.04,0.05,1.0,5
6,0.04,0.05,1.0,5
7,0.04,0.05,1.0,5
8,0.04,0.05,1.0,5
9,0.04,0.05,1.0,5
10,0.04,0.05,1.0,5
11,0.04,0.05,1.0,5
12,0.04,0.04,1.0,5
13,0.04,0.05,1.0,5
14,0.04,0.05,1.0,5
15,0.04,0.05,1.0,5
16,0.04,0.05,1.0,5
17,0.04,0.05,1.0,5
18,0.04,0.05,1.0,5
19,0.04,0.05,1.0,5
20,0.04,0.04,1.0,5
21,0.04,0.05,1.0,5
22,0.04,0.05,1.0,5
23,0.04,0.05,1.0,5
24,0.04,0.05,1.0,5
25,0.04,0.05,1.0,5
26,0.04,0.04,1.0,5
27,0.04,0.04,1.0,5
28,0.04,0.05,1.0,5
29,0.04,0.04,1.0,5
30,0.04,0.04,1.0,5
31,0.04,0.04,1.0,5
32,0.04,0.05,1.0,5
33,0.04,0.05,1.0,5
34,0.04,0.05,1.0,5
35,0.04,0.05,1.0,5
36,0.07,0.11,1.0,5
37,0.06,0.09,1.02,5
38,0.02,-0.06,1.09,5
39,-0.07,-0.49,0.88,5
40,0.05,-0.69,0.6,5
41,0.14,-0.84,0.27,5
42,-0.02,-0.92,-0.07,5
43,0.04,-0.87,-0.15,5
44,0.0,-0.91,-0.08,5
45,0.08,-0.8,0.22,5
46,-0.04,-0.57,0.74,5
47,0.0,-0.36,0.95,5
48,0.0,-0.17,1.0,5
49,-0.07,-0.23,1.03,5
50,0.01,-0.04,1.0,5
51,-0.0,-0.05,0.97,5
52,-0.01,0.04,1.02,5
53,0.02,0.05,1.0,5
54,0.05,0.06,1.07,5
55,0.04,0.04,1.0,5
56,0.04,0.05,1.0,5
57,0.03,0.05,1.0,5
58,0.04,0.05,1.0,5
59,0.04,0.05,1.0,5
60,0.04,0.04,1.0,5
61,0.04,0.05,1.0,5
62,0.04,0.05,1.0,5
63,0.04,0.05,1.0,5
64,0.04,0.05,1.0,5
65,0.04,0.05,1.0,5
66,0.04,0.05,1.0,5
67,0.04,0.05,1.0,5
68,0.04,0.05,1.0,5
69,0.04,0.05,1.0,5
70,0.04,0.05,1.0,5
71,0.04,0.05,1.0,5
72,0.04,0.04,1.0,5
73,0.04,0.05,1.0,5
74,0.04,0.05,1.0,5
75,0.04,0.04,1.0,5
76,0.04,0.05,1.0,5
77,0.04,0.05,1.0,5
78,0.04,0.05,1.0,5
79,0.04,0.04,1.0,5
80,0.04,0.04,1.0,5
81,0.04,0.04,1.0,5
82,0.04,0.05,1.0,5
83,0.04,0.05,1.0,5
84,0.04,0.05,1.0,5
85,0.04,0.05,1.0,5
86,0.04,0.04,1.0,5
87,0.04,0.05,1.0,5
88,0.04,0.05,1.0,5
89,0.04,0.05,1.0,5
90,0.04,0.05,1.0,5
91,0.04,0.05,1.0,5
92,0.04,0.04,1.0,5
93,0.02,0.02,0.97,5
94,-0.01,-0.13,1.02,5
95,-0.02,-0.32,0.81,5
96,-0.09,-0.52,0.74,5
97,0.14,-1.23,0.5,5
98,0.02,-0.93,0.06,5
99,-0.02,-0.99,-0.08,5
100,-0.0,-0.96,-0.09,5
101,0.02,-0.95,0.11,5
102,0.0,-0.89,0.24,5
103,0.02,-0.8,0.69,5
104,0.07,-0.41,0.8,5
105,0.02,-0.17,1.04,5
106,0.06,-0.11,0.99,5
107,0.1,-0.14,1.13,5
108,0.03,-0.07,0.99,5
109,0.03,-0.0,0.99,5
110,0.04,0.08,1.03,5
111,0.04,0.08,0.98,5
112,0.03,0.09,1.0,5
113,0.05,0.09,1.0,5
114,0.04,0.08,1.0,5
115,0.04,0.07,1.0,5
116,0.04,0.08,0.99,5
117,0.04,0.06,1.0,5
118,0.04,0.05,1.0,5
119,0.04,0.05,1.0,5
120,0.08,0.08,1.01,5
121,0.04,0.05,1.0,5
122,0.04,0.05,1.0,5
123,0.04,0.05,1.0,5
124,0.04,0.05,1.0,5
125,0.04,0.05,1.0,5
126,0.04,0.05,1.0,5
127,0.04,0.04,1.0,5
128,0.04,0.05,1.0,5
129,0.04,0.05,1.0,5
130,0.04,0.05,1.0,5
131,0.04,0.04,1.0,5
132,0.04,0.05,1.0,5
133,0.04,0.05,1.0,5
134,0.04,0.04,1.0,5
135,0.04,0.05,1.0,5
136,0.04,0.04,1.0,5
137,0.04,0.05,1.0,5
138,0.04,0.05,1.0,5
139,0.04,0.05,1.0,5
140,0.04,0.04,1.0,5
141,0.04,0.05,1.0,5
142,0.04,0.05,1.0,5
143,0.04,0.05,1.0,5
144,0.04,0.05,1.0,5
145,0.04,0.04,1.0,5
146,0.04,0.05,1.0,5
147,0.04,0.05,1.0,5
148,0.04,0.05,1.0,5
149,0.04,0.05,1.0,5
150,0.05,0.05,1.0,5
151,0.02,0.03,1.01,5
152,0.03,-0.11,1.04,5
153,0.09,-0.47,0.8,5
154,0.24,-0.62,0.66,5
155,0.03,-1.0,0.39,5
156,0.0,-0.76,0.08,5
157,0.03,-1.0,-0.17,5
158,0.02,-0.97,-0.15,5
159,0.03,-0.93,-0.07,5
160,0.05,-0.97,0.11,5
161,0.05,-0.83,0.32,5
162,-0.02,-0.64,0.67,5
163,-0.07,-0.46,0.84,5
164,0.01,-0.27,0.95,5
165,0.0,-0.22,0.95,5
166,0.02,-0.13,1.01,5
167,0.01,-0.09,0.98,5
168,0.01,0.01,0.99,5
169,0.02,0.03,1.0,5
170,0.04,0.06,1.0,5
171,0.04,0.03,1.0,5
172,0.04,0.04,1.0,5
173,0.04,0.05,1.0,5
174,0.04,0.04,1.0,5
175,0.04,0.05,1.0,5
176,0.04,0.05,1.0,5
177,0.04,0.05,1.0,5
178,0.04,0.05,1.0,5
179,0.04,0.04,1.0,5
180,0.04,0.05,1.0,5
181,0.04,0.04,1.0,5
182,0.04,0.05,1.0,5
183,0.04,0.05,1.0,5
184,0.04,0.05,1.0,5
185,0.04,0.05,1.0,5
186,0.04,0.05,1.0,5
187,0.04,0.05,1.0,5
188,0.04,0.04,1.0,5
189,0.04,0.05,1.0,5
190,0.04,0.05,1.0,5
191,0.04,0.05,1.0,5
192,0.04,0.05,1.0,5
193,0.04,0.05,1.0,5
194,0.04,0.05,1.0,5
195,0.04,0.05,1.0,5
196,0.04,0.05,1.0,5
197,0.04,0.05,1.0,5
198,0.04,0.04,1.0,5
199,0.04,0.05,1.0,5
200,0.04,0.05,1.0,5
201,0.04,0.05,1.0,5
202,0.04,0.05,1.0,5
203,0.04,0.05,1.0,5
204,0.04,0.05,1.0,5
205,0.04,0.05,1.01,5
206,0.04,0.05,1.0,5
207,0.04,0.05,1.0,5
208,0.04,0.05,1.0,5
209,0.04,0.05,1.0,5
210,0.04,0.05,1.01,5
211,0.04,0.05,1.0,5
212,0.04,0.04,1.0,5
213,0.06,0.05,1.03,5
214,0.05,-0.16,1.0,5
215,0.04,-0.39,0.82,5
216,0.0,-0.98,0.54,5
217,-0.0,-0.93,0.17,5
218,-0.01,-0.9,0.02,5
219,0.0,-0.94,-0.05,5
220,-0.02,-0.93,-0.07,5
221,0.02,-0.91,0.21,5
222,0.05,-0.71,0.54,5
223,0.16,-0.45,0.91,5
224,0.12,-0.15,0.96,5
225,0.12,-0.26,1.08,5
226,0.07,-0.19,0.99,5
227,-0.01,-0.14,0.97,5
228,0.02,-0.03,1.01,5
229,0.04,0.04,1.0,5
230,0.04,0.05,1.0,5
231,0.04,0.04,1.0,5
232,0.04,0.04,1.0,5
233,0.04,0.04,1.0,5
234,0.04,0.04,1.0,5
235,0.04,0.04,1.0,5
236,0.04,0.04,1.0,5
237,0.04,0.04,1.0,5
238,0.04,0.04,1.0,5
239,0.04,0.04,1.0,5
240,0.04,0.05,1.0,5
241,0.04,0.04,1.0,5
242,0.04,0.05,1.0,5
243,0.04,0.04,1.0,5
244,0.04,0.04,1.0,5
245,0.04,0.04,1.0,5
246,0.04,0.04,1.0,5
247,0.04,0.05,1.0,5
248,0.04,0.04,1.0,5
249,0.04,0.04,1.0,5
250,0.04,0.05,1.0,5
251,0.04,0.05,1.0,5
252,0.04,0.04,1.0,5
253,0.04,0.04,1.0,5
254,0.04,0.05,1.0,5
255,0.04,0.04,1.0,5
256,0.04,0.04,1.0,5
257,0.04,0.04,1.0,5
258,0.04,0.04,1.0,5
259,0.04,0.04,1.0,5
260,0.04,0.05,1.0,5
261,0.04,0.04,1.0,5
262,0.04,0.05,1.0,5
263,0.04,0.04,1.0,5
264,0.04,0.04,1.0,5
265,0.04,0.04,1.0,5
266,0.04,0.04,1.0,5
267,0.04,0.04,1.0,5
268,0.04,0.04,1.0,5
269,0.04,0.04,1.0,5
270,0.05,0.05,1.0,5
271,0.04,0.05,1.02,5
272,0.04,-0.14,1.0,5
273,0.07,-0.43,0.73,5
274,0.16,-0.99,0.48,5
275,0.09,-0.77,0.28,5
276,0.01,-1.02,-0.05,5
277,0.04,-0.93,-0.04,5
278,0.08,-0.98,0.03,5
279,0.09,-0.86,0.53,5
280,0.07,-0.54,0.76,5
281,0.09,-0.4,0.96,5
282,0.05,-0.12,1.03,5
283,0.08,-0.05,0.95,5
284,0.08,-0.0,1.02,5
285,0.05,-0.02,0.99,5
286,0.05,0.04,1.0,5
287,0.04,0.07,1.01,5
288,0.05,0.04,0.99,5
289,0.04,0.04,1.0,5
290,0.04,0.04,1.0,5
291,0.04,0.04,1.0,5
292,0.04,0.04,1.0,5
293,0.04,0.04,1.0,5
294,0.04,0.04,1.0,5
295,0.04,0.04,1.0,5
296,0.05,0.04,1.0,5
297,0.04,0.04,1.0,5
298,0.04,0.04,1.0,5
299,0.04,0.04,1.01,5
300,0.04,0.04,1.0,5
301,0.04,0.04,1.0,5
302,0.04,0.04,1.0,5
303,0.04,0.04,1.0,5
304,0.04,0.04,1.0,5
305,0.04,0.04,1.0,5
306,0.04,0.04,1.0,5
307,0.04,0.04,1.0,5
308,0.04,0.04,1.0,5
309,0.04,0.04,1.0,5
310,0.04,0.04,1.0,5
311,0.04,0.04,1.0,5
312,0.04,0.04,1.0,5
313,0.04,0.04,1.0,5
314,0.04,0.04,1.0,5
315,0.04,0.04,1.0,5
316,0.04,0.04,1.0,5
317,0.04,0.04,1.0,5
318,0.04,0.04,1.0,5
319,0.04,0.04,1.0,5
320,0.04,0.04,1.0,5
321,0.04,0.04,1.0,5
322,0.04,0.05,1.0,5
323,0.04,0.04,1.0,5
324,0.04,0.04,1.0,5
325,0.04,0.04,1.0,5
326,0.04,0.04,1.0,5
327,0.04,0.04,1.0,5
328,0.04,0.03,1.01,5
329,0.01,0.02,0.97,5
330,0.06,-0.24,1.06,5
331,0.12,-0.56,0.75,5
332,0.05,-0.7,0.41,5
333,0.05,-0.96,-0.08,5
334,0.03,-1.01,-0.12,5
335,0.07,-0.95,-0.14,5
336,0.07,-0.84,-0.0,5
337,0.12,-1.0,0.39,5
338,0.09,-0.63,0.68,5
339,0.09,-0.45,0.95,5
340,0.12,-0.23,0.98,5
341,0.07,-0.09,1.05,5
342,-0.02,-0.08,1.51,5
343,0.04,-0.02,1.01,5
344,-0.02,-0.04,1.12,5
345,0.04,0.01,1.01,5
346,0.04,0.05,1.0,5
347,0.05,0.04,1.0,5
348,0.04,0.05,1.0,5
349,0.04,0.05,1.0,5
350,0.04,0.05,1.0,5
351,0.04,0.05,1.0,5
352,0.04,0.05,1.0,5
353,0.03,0.05,1.0,5
354,0.04,0.05,1.0,5
355,0.04,0.05,1.0,5
356,0.04,0.05,1.0,5
357,0.04,0.05,1.0,5
358,0.03,0.05,1.0,5
359,0.03,0.05,1.0,5
360,0.04,0.05,1.0,5
361,0.04,0.05,1.0,5
362,0.04,0.05,1.0,5
363,0.04,0.05,1.0,5
364,0.04,0.05,1.0,5
365,0.04,0.04,1.0,5
366,0.04,0.05,1.0,5
367,0.04,0.05,1.0,5
368,0.04,0.05,1.0,5
369,0.04,0.05,1.0,5
370,0.03,0.05,1.0,5
371,0.04,0.05,1.0,5
372,0.04,0.05,1.0,5
373,0.04,0.05,1.0,5
374,0.04,0.05,1.0,5
375,0.04,0.05,1.0,5
376,0.04,0.04,1.0,5
377,0.04,0.05,1.0,5
378,0.04,0.05,1.0,5
379,0.04,0.05,1.0,5
380,0.03,0.05,1.0,5
381,0.03,0.05,1.0,5
382,0.04,0.05,1.0,5
383,0.03,0.05,1.0,5
384,0.02,0.05,1.03,5
385,-0.0,0.0,1.03,5
386,0.06,-0.31,0.98,5
387,0.15,-0.63,0.64,5
388,0.08,-1.04,0.28,5
389,0.09,-0.88,0.05,5
390,0.13,-0.93,-0.11,5
391,0.12,-0.91,-0.13,5
392,0.14,-0.97,-0.07,5
393,0.17,-0.97,0.3,5
394,0.12,-0.54,0.69,5
395,0.13,-0.34,0.84,5
396,0.06,-0.18,0.93,5
397,0.07,-0.08,1.0,5
398,0.04,0.07,0.95,5
399,0.03,0.01,0.96,5
400,0.05,-0.05,0.97,5
401,0.06,0.02,0.98,5
402,0.05,0.04,1.0,5
403,0.04,0.06,0.99,5
404,0.05,0.04,1.0,5
405,0.04,0.03,1.0,5
406,0.04,0.04,1.0,5
407,0.04,0.04,1.0,5
408,0.04,0.04,1.0,5
409,0.04,0.04,1.0,5
410,0.04,0.04,1.0,5
411,0.04,0.04,1.0,5
412,0.04,0.05,1.0,5
413,0.04,0.05,1.0,5
414,0.04,0.04,1.01,5
415,0.04,0.04,1.0,5
416,0.04,0.04,1.0,5
417,0.04,0.04,1.0,5
418,0.05,0.04,1.0,5
419,0.04,0.04,1.0,5
420,0.04,0.04,1.0,5
421,0.04,0.04,1.0,5
422,0.04,0.05,1.0,5
423,0.04,0.04,1.0,5
424,0.04,0.04,1.0,5
425,0.04,0.04,1.0,5
426,0.04,0.04,1.0,5
427,0.05,0.04,1.0,5
428,0.04,0.04,1.0,5
429,0.04,0.04,1.0,5
430,0.04,0.04,1.0,5
431,0.04,0.04,1.0,5
432,0.04,0.04,1.0,5
433,0.04,0.04,1.0,5
434,0.04,0.04,1.0,5
435,0.04,0.04,1.0,5
436,0.04,0.04,1.0,5
437,0.04,0.04,1.0,5
438,0.04,0.04,1.0,5
439,0.04,0.04,1.0,5
440,0.04,0.04,1.0,5
441,0.05,0.07,1.0,5
442,0.04,0.03,1.01,5
443,0.06,-0.08,1.02,5
444,0.04,-0.52,0.89,5
445,0.08,-0.76,0.56,5
446,0.1,-0.91,0.02,5
447,0.09,-0.93,-0.13,5
448,0.11,-0.9,-0.15,5
449,0.1,-0.94,-0.16,5
450,0.1,-0.89,-0.06,5
451,0.08,-0.79,0.46,5
452,0.12,-0.53,0.75,5
453,0.09,-0.22,0.91,5
454,0.05,-0.07,0.99,5
455,0.05,-0.04,0.99,5
456,0.07,-0.02,0.97,5
457,0.07,0.07,1.05,5
458,0.05,0.06,0.98,5
459,0.05,0.05,1.0,5
460,0.05,0.05,1.0,5
461,0.05,0.05,1.0,5
462,0.04,0.04,1.0,5
463,0.04,0.04,1.0,5
464,0.04,0.04,1.0,5
465,0.04,0.04,1.0,5
466,0.04,0.04,1.0,5
467,0.04,0.04,1.0,5
468,0.04,0.04,1.0,5
469,0.04,0.04,1.0,5
470,0.05,0.04,1.0,5
471,0.04,0.04,1.0,5
472,0.04,0.04,1.0,5
473,0.04,0.04,1.0,5
474,0.04,0.04,1.0,5
475,0.04,0.04,1.0,5
476,0.04,0.04,1.0,5
477,0.04,0.04,1.0,5
478,0.04,0.04,1.0,5
479,0.04,0.04,1.0,5
480,0.04,0.04,1.0,5
481,0.04,0.04,1.0,5
482,0.04,0.04,1.0,5
483,0.04,0.04,1.0,5
484,0.04,0.04,1.0,5
485,0.04,0.04,1.0,5
486,0.04,0.05,1.0,5
487,0.04,0.04,1.0,5
488,0.04,0.04,1.0,5
0,0.04,-0.04,1.01,6
1,0.04,-0.04,1.01,6
2,0.04,-0.04,1.01,6
3,0.04,-0.03,1.0,6
4,0.04,-0.04,1.01,6
5,0.04,-0.03,1.01,6
6,0.03,-0.03,1.01,6
7,0.04,-0.04,1.01,6
8,0.04,-0.04,1.01,6
9,0.04,-0.04,1.01,6
10,0.04,-0.03,1.0,6
11,0.04,-0.04,1.01,6
12,0.04,-0.03,1.01,6
13,0.03,-0.03,1.01,6
14,0.03,-0.04,1.0,6
15,0.04,-0.04,1.0,6
16,0.04,-0.04,1.01,6
17,0.03,-0.04,1.0,6
18,0.04,-0.04,1.01,6
19,0.04,-0.04,1.0,6
20,0.04,-0.03,1.0,6
21,0.04,-0.04,1.01,6
22,0.03,-0.03,1.01,6
23,0.04,-0.04,1.01,6
24,0.04,-0.03,1.01,6
25,0.04,-0.04,1.01,6
26,0.04,-0.04,1.01,6
27,0.04,-0.03,1.01,6
28,0.04,-0.03,1.01,6
29,0.04,-0.04,1.01,6
30,0.03,-0.03,1.01,6
31,0.04,-0.03,1.01,6
32,0.04,-0.04,1.01,6
33,0.03,-0.04,1.01,6
34,0.04,-0.04,1.0,6
35,0.03,-0.04,1.01,6
36,0.03,-0.04,1.0,6
37,0.04,-0.03,1.01,6
38,0.03,-0.03,1.01,6
39,0.04,-0.04,1.02,6
40,0.04,-0.04,1.01,6
41,0.03,-0.04,1.01,6
42,0.04,-0.04,1.02,6
43,0.01,-0.21,1.05,6
44,0.03,0.03,0.99,6
45,0.08,-0.16,1.05,6
46,0.09,-0.24,0.94,6
47,0.07,-0.51,0.71,6
48,-0.02,-0.87,0.41,6
49,-0.02,-0.86,0.04,6
50,-0.0,-0.78,0.04,6
51,-0.09,-0.98,-0.14,6
52,-0.12,-1.01,-0.09,6
53,-0.07,-0.91,-0.06,6
54,-0.02,-0.95,-0.07,6
55,0.01,-0.8,0.55,6
56,0.09,-0.41,0.91,6
57,0.04,-0.14,0.94,6
58,0.07,0.11,0.93,6
59,0.05,0.02,1.13,6
60,0.05,-0.01,0.95,6
61,0.0,-0.01,0.99,6
62,-0.02,-0.02,1.09,6
63,0.02,-0.05,1.01,6
64,0.05,-0.04,1.03,6
65,-0.03,0.0,1.0,6
66,0.04,-0.03,1.01,6
67,0.04,-0.04,1.01,6
68,0.04,-0.03,1.01,6
69,0.04,-0.04,1.01,6
70,0.04,-0.04,1.01,6
71,0.04,-0.04,1.01,6
72,0.03,-0.04,1.01,6
73,0.03,-0.04,1.01,6
74,0.03,-0.03,1.01,6
75,0.04,-0.03,1.0,6
76,0.04,-0.04,1.01,6
77,0.04,-0.04,1.0,6
78,0.03,-0.03,1.01,6
79,0.04,-0.04,1.01,6
80,0.04,-0.04,1.01,6
81,0.04,-0.04,1.01,6
82,0.03,-0.04,1.01,6
83,0.04,-0.04,1.01,6
84,0.03,-0.04,1.01,6
85,0.04,-0.04,1.01,6
86,0.02,-0.04,1.01,6
87,0.04,-0.04,1.01,6
88,0.03,-0.04,1.01,6
89,0.04,-0.04,1.01,6
90,0.03,-0.03,1.01,6
91,0.03,-0.03,1.01,6
92,0.04,-0.04,1.01,6
93,0.04,-0.03,1.01,6
94,0.03,-0.03,1.01,6
95,0.04,-0.04,1.01,6
96,0.04,-0.04,1.01,6
97,0.04,-0.03,1.01,6
98,0.03,-0.03,1.0,6
99,0.04,-0.03,1.01,6
100,0.04,-0.03,1.01,6
101,0.03,-0.04,1.01,6
102,0.04,-0.03,1.01,6
103,0.04,-0.03,1.0,6
104,0.04,-0.04,1.01,6
105,0.0,-0.07,1.0,6
106,0.06,0.07,1.06,6
107,0.1,-0.24,0.97,6
108,0.04,-0.33,0.81,6
109,0.04,-0.75,0.57,6
110,0.02,-0.83,0.43,6
111,-0.03,-0.96,0.15,6
112,-0.09,-0.86,-0.15,6
113,-0.06,-0.92,-0.09,6
114,-0.09,-0.91,-0.26,6
115,-0.08,-1.01,-0.16,6
116,-0.02,-0.97,-0.11,6
117,0.02,-0.8,0.6,6
118,0.12,-0.61,0.6,6
119,0.14,-0.19,0.73,6
120,0.15,-0.12,1.14,6
121,0.14,0.14,1.2,6
122,0.09,0.14,0.98,6
123,0.05,0.1,0.88,6
124,0.06,0.07,0.97,6
125,0.01,0.05,1.07,6
126,0.02,-0.04,1.05,6
127,0.04,-0.03,1.02,6
128,0.04,-0.04,1.01,6
129,0.03,-0.03,1.0,6
130,0.04,-0.03,1.01,6
131,0.04,-0.04,1.01,6
132,0.04,-0.03,1.01,6
133,0.04,-0.04,1.01,6
134,0.03,-0.04,1.01,6
135,0.04,-0.03,1.01,6
136,0.03,-0.04,1.01,6
137,0.04,-0.04,1.01,6
138,0.04,-0.04,1.0,6
139,0.04,-0.04,1.01,6
140,0.04,-0.04,1.01,6
141,0.04,-0.04,1.01,6
142,0.04,-0.03,1.01,6
143,0.04,-0.04,1.02,6
144,0.04,-0.04,1.01,6
145,0.04,-0.03,1.0,6
146,0.04,-0.04,1.01,6
147,0.04,-0.03,1.01,6
148,0.04,-0.04,1.01,6
149,0.04,-0.04,1.01,6
150,0.03,-0.04,1.01,6
151,0.03,-0.04,1.01,6
152,0.03,-0.03,1.01,6
153,0.04,-0.03,1.01,6
154,0.03,-0.03,1.01,6
155,0.03,-0.04,1.01,6
156,0.03,-0.03,1.01,6
157,0.04,-0.04,1.0,6
158,0.04,-0.04,1.01,6
159,0.04,-0.04,1.01,6
160,0.03,-0.03,1.01,6
161,0.03,-0.04,1.01,6
162,0.04,-0.04,1.01,6
163,0.04,-0.04,1.01,6
164,0.04,-0.03,1.01,6
165,0.04,-0.03,1.01,6
166,0.04,-0.04,1.01,6
167,0.03,-0.02,1.1,6
168,0.04,-0.03,0.98,6
169,0.05,-0.3,1.05,6
170,0.04,-0.51,1.0,6
171,0.04,-0.64,0.68,6
172,0.03,-0.82,0.46,6
173,0.03,-0.77,0.12,6
174,-0.03,-0.98,-0.02,6
175,-0.05,-1.01,-0.24,6
176,0.0,-0.9,-0.12,6
177,-0.02,-0.93,-0.14,6
178,0.0,-1.06,0.12,6
179,0.05,-0.89,0.18,6
180,0.05,-0.5,0.44,6
181,0.06,-0.47,0.79,6
182,0.07,-0.21,1.12,6
183,0.06,-0.07,1.07,6
184,0.03,0.05,1.16,6
185,0.02,-0.0,1.1,6
186,0.0,-0.05,0.95,6
187,0.02,-0.02,0.94,6
188,0.01,0.01,0.99,6
189,0.04,-0.03,1.01,6
190,0.04,-0.03,1.01,6
191,0.03,-0.03,1.01,6
192,0.04,-0.03,1.01,6
193,0.03,-0.04,1.01,6
194,0.03,-0.03,1.01,6
195,0.04,-0.03,1.0,6
196,0.03,-0.04,1.0,6
197,0.04,-0.03,1.0,6
198,0.03,-0.03,1.0,6
199,0.04,-0.03,1.01,6
200,0.03,-0.04,1.01,6
201,0.03,-0.03,1.01,6
202,0.04,-0.04,1.01,6
203,0.04,-0.04,1.01,6
204,0.03,-0.03,1.01,6
205,0.04,-0.04,1.01,6
206,0.04,-0.03,1.01,6
207,0.04,-0.04,1.01,6
208,0.04,-0.04,1.01,6
209,0.03,-0.03,1.01,6
210,0.04,-0.04,1.01,6
211,0.03,-0.03,1.01,6
212,0.03,-0.04,1.01,6
213,0.04,-0.04,1.01,6
214,0.04,-0.04,1.01,6
215,0.04,-0.04,1.01,6
216,0.04,-0.04,1.01,6
217,0.04,-0.04,1.01,6
218,0.04,-0.04,1.01,6
219,0.03,-0.03,1.01,6
220,0.04,-0.04,1.0,6
221,0.03,-0.03,1.01,6
222,0.03,-0.04,1.01,6
223,0.03,-0.04,1.01,6
224,0.04,-0.04,1.01,6
225,0.04,-0.04,1.01,6
226,0.04,-0.04,1.0,6
227,0.04,-0.04,1.01,6
228,0.03,-0.04,1.01,6
229,0.04,-0.03,1.01,6
230,0.02,-0.04,1.07,6
231,0.02,-0.08,0.98,6
232,0.08,0.0,1.03,6
233,0.1,-0.17,0.92,6
234,0.05,-0.44,0.76,6
235,0.05,-0.97,0.53,6
236,-0.03,-0.92,-0.12,6
237,-0.08,-0.9,-0.23,6
238,-0.04,-0.9,-0.29,6
239,-0.08,-0.93,-0.26,6
240,-0.05,-0.93,-0.2,6
241,0.01,-0.99,-0.02,6
242,0.07,-0.77,0.25,6
243,0.14,-0.52,0.73,6
244,0.12,-0.29,0.98,6
245,0.14,0.08,1.02,6
246,0.12,0.23,1.04,6
247,0.05,0.25,0.96,6
248,0.04,0.12,1.04,6
249,0.07,0.05,1.07,6
250,0.04,0.07,0.93,6
251,0.04,-0.03,1.0,6
252,0.03,-0.02,1.0,6
253,0.04,-0.04,1.01,6
254,0.03,-0.03,1.01,6
255,0.04,-0.04,1.01,6
256,0.04,-0.03,1.01,6
257,0.04,-0.04,1.01,6
258,0.03,-0.03,1.0,6
259,0.04,-0.04,1.01,6
260,0.04,-0.04,1.0,6
261,0.04,-0.04,1.01,6
262,0.04,-0.04,1.01,6
263,0.04,-0.03,1.01,6
264,0.04,-0.04,1.01,6
265,0.04,-0.04,1.01,6
266,0.04,-0.03,1.0,6
267,0.04,-0.04,1.01,6
268,0.04,-0.03,1.0,6
269,0.04,-0.04,1.01,6
270,0.03,-0.04,1.0,6
271,0.04,-0.03,1.01,6
272,0.04,-0.03,1.01,6
273,0.03,-0.03,1.01,6
274,0.04,-0.04,1.01,6
275,0.03,-0.03,1.01,6
276,0.04,-0.03,1.01,6
277,0.04,-0.03,1.01,6
278,0.03,-0.04,1.01,6
279,0.03,-0.03,1.01,6
280,0.04,-0.04,1.0,6
281,0.03,-0.03,1.01,6
282,0.03,-0.03,1.01,6
283,0.04,-0.04,1.01,6
284,0.03,-0.04,1.01,6
285,0.04,-0.04,1.0,6
286,0.04,-0.04,1.01,6
287,0.04,-0.04,1.01,6
288,0.04,-0.04,1.01,6
289,0.04,-0.03,1.0,6
290,0.04,-0.04,1.01,6
291,0.04,-0.03,1.01,6
292,0.04,-0.04,1.01,6
293,0.04,-0.04,1.01,6
294,0.03,-0.05,1.03,6
295,0.02,-0.01,1.16,6
296,0.07,-0.01,1.12,6
297,0.08,-0.23,0.99,6
298,0.04,-0.59,0.52,6
299,0.04,-0.82,0.3,6
300,0.07,-0.89,-0.05,6
301,0.0,-0.98,-0.18,6
302,0.03,-0.85,-0.25,6
303,0.0,-0.9,-0.26,6
304,0.0,-0.98,-0.2,6
305,0.05,-0.88,-0.06,6
306,0.08,-0.84,0.05,6
307,0.1,-0.77,0.61,6
308,0.15,-0.3,0.75,6
309,0.14,-0.32,1.06,6
310,0.12,0.08,0.95,6
311,0.06,0.06,0.95,6
312,0.04,0.1,0.98,6
313,0.02,0.03,1.03,6
314,0.02,0.0,1.0,6
315,0.04,0.04,0.96,6
316,0.03,-0.07,1.06,6
317,0.04,-0.04,1.01,6
318,0.04,-0.03,1.01,6
319,0.03,-0.03,1.01,6
320,0.04,-0.04,1.01,6
321,0.03,-0.03,1.01,6
322,0.04,-0.03,1.01,6
323,0.04,-0.03,1.01,6
324,0.04,-0.03,1.01,6
325,0.04,-0.03,1.01,6
326,0.04,-0.04,1.01,6
327,0.03,-0.04,1.01,6
328,0.04,-0.03,1.01,6
329,0.03,-0.03,1.0,6
330,0.04,-0.04,1.01,6
331,0.04,-0.03,1.01,6
332,0.03,-0.03,1.0,6
333,0.04,-0.04,1.01,6
334,0.04,-0.04,1.01,6
