,x,y,z,subject
412,0.04,0.04,1.0,4
413,0.04,0.04,1.0,4
414,0.04,0.05,1.0,4
415,0.04,0.05,1.0,4
416,0.04,0.05,1.0,4
417,0.03,0.05,1.0,4
418,0.04,0.05,1.0,4
419,0.04,0.04,1.0,4
420,0.04,0.05,1.0,4
421,0.04,0.05,1.0,4
422,0.04,0.05,1.0,4
423,0.04,0.05,1.0,4
424,0.04,0.05,1.0,4
425,0.04,0.05,1.0,4
426,0.04,0.05,1.0,4
427,0.03,0.05,1.0,4
428,0.04,0.05,1.0,4
429,0.04,0.05,1.0,4
430,0.04,0.05,1.0,4
431,0.04,0.05,1.0,4
432,0.04,0.05,1.0,4
433,0.04,0.04,1.0,4
434,0.04,0.05,1.0,4
435,0.04,0.05,1.0,4
436,0.04,0.05,1.0,4
437,0.04,0.05,1.0,4
438,0.04,0.05,1.0,4
439,0.04,0.05,1.0,4
440,0.04,0.05,1.0,4
441,0.04,0.05,1.0,4
442,0.04,0.05,1.0,4
443,0.04,0.05,1.01,4
444,0.04,0.05,1.0,4
445,0.04,0.05,1.0,4
446,0.04,0.05,1.0,4
447,0.04,0.05,1.0,4
448,0.02,0.02,1.01,4
449,0.0,0.14,1.01,4
450,0.05,0.08,1.01,4
451,0.12,0.05,0.9,4
452,0.18,0.18,0.94,4
453,0.12,0.13,0.96,4
454,0.15,-0.14,1.11,4
455,0.16,0.0,1.08,4
456,0.1,-0.14,0.98,4
457,0.12,-0.07,0.98,4
458,0.11,-0.15,1.04,4
459,0.11,-0.08,0.96,4
460,0.14,-0.15,1.07,4
461,0.03,-0.04,1.01,4
462,0.14,0.11,0.93,4
463,0.15,0.03,1.04,4
464,0.14,0.09,1.0,4
465,0.11,0.08,0.99,4
466,0.09,0.04,1.08,4
467,0.09,0.05,0.97,4
468,0.03,0.07,0.94,4
469,0.04,0.04,1.0,4
470,0.04,0.04,1.0,4
471,0.04,0.02,1.0,4
472,0.04,0.05,1.0,4
473,0.04,0.05,1.0,4
474,0.04,0.05,1.0,4
475,0.04,0.05,1.0,4
476,0.04,0.05,1.0,4
477,0.04,0.04,1.0,4
478,0.04,0.05,1.0,4
479,0.04,0.05,1.0,4
480,0.04,0.05,1.0,4
481,0.04,0.05,1.0,4
482,0.04,0.05,1.0,4
483,0.04,0.05,1.0,4
484,0.04,0.05,1.0,4
485,0.03,0.05,1.0,4
486,0.04,0.05,1.0,4
487,0.04,0.05,1.01,4
488,0.03,0.05,1.0,4
489,0.04,0.05,1.0,4
490,0.03,0.05,1.0,4
491,0.04,0.05,1.0,4
492,0.04,0.05,1.0,4
493,0.04,0.05,1.0,4
494,0.04,0.05,1.0,4
495,0.04,0.05,1.0,4
496,0.04,0.05,1.0,4
497,0.04,0.05,1.0,4
498,0.03,0.05,1.0,4
499,0.03,0.05,1.0,4
500,0.04,0.05,1.0,4
501,0.04,0.05,1.0,4
502,0.04,0.05,1.0,4
503,0.04,0.05,1.0,4
504,0.04,0.05,1.0,4
0,0.04,0.04,1.0,5
1,0.04,0.04,1.0,5
2,0.04,0.04,1.0,5
3,0.04,0.04,1.0,5
4,0.04,0.04,1.0,5
5,0.04,0.05,1.0,5
6,0.04,0.04,1.0,5
7,0.04,0.04,1.0,5
8,0.04,0.04,1.0,5
9,0.04,0.04,1.0,5
10,0.04,0.04,1.0,5
11,0.04,0.04,1.0,5
12,0.04,0.04,1.0,5
13,0.04,0.04,1.0,5
14,0.04,0.04,1.0,5
15,0.04,0.04,1.0,5
16,0.04,0.04,1.0,5
17,0.04,0.04,1.0,5
18,0.04,0.04,1.0,5
19,0.04,0.04,1.0,5
20,0.04,0.04,1.0,5
21,0.04,0.04,1.0,5
22,0.04,0.04,1.0,5
23,0.04,0.04,1.0,5
24,0.04,0.04,1.0,5
25,0.04,0.04,1.0,5
26,0.04,0.04,1.0,5
27,0.04,0.04,1.0,5
28,0.04,0.04,1.0,5
29,0.04,0.04,1.0,5
30,0.04,0.04,1.0,5
31,0.04,0.04,1.0,5
32,0.04,0.04,1.0,5
33,0.04,0.05,1.0,5
34,0.04,0.04,1.0,5
35,0.04,0.05,1.0,5
36,0.04,0.04,1.0,5
37,0.04,0.04,1.0,5
38,0.04,0.04,1.0,5
39,0.04,0.04,1.0,5
40,0.04,0.04,1.0,5
41,0.04,0.07,1.01,5
42,-0.02,0.07,1.07,5
43,0.02,0.27,1.09,5
44,0.0,0.06,0.91,5
45,0.08,0.02,1.09,5
46,0.07,-0.02,0.98,5
47,0.01,-0.18,1.01,5
48,-0.01,-0.24,1.01,5
49,-0.02,-0.21,1.0,5
50,0.01,-0.26,0.98,5
51,0.08,-0.12,0.96,5
52,0.06,0.04,0.84,5
53,0.12,0.04,1.03,5
54,0.08,0.03,0.91,5
55,0.03,0.05,0.96,5
56,-0.01,-0.01,1.03,5
57,0.01,0.02,1.11,5
58,0.03,0.05,0.99,5
59,0.05,0.03,1.02,5
60,0.04,0.04,1.0,5
61,0.04,0.04,1.0,5
62,0.04,0.04,1.0,5
63,0.04,0.04,1.0,5
64,0.04,0.04,1.0,5
65,0.04,0.04,1.0,5
66,0.04,0.04,1.0,5
67,0.04,0.04,1.0,5
68,0.04,0.04,1.0,5
69,0.04,0.04,1.0,5
70,0.04,0.04,1.0,5
71,0.04,0.04,1.0,5
72,0.04,0.04,1.0,5
73,0.04,0.04,1.0,5
74,0.04,0.04,1.0,5
75,0.04,0.04,1.0,5
76,0.04,0.04,1.0,5
77,0.04,0.04,1.0,5
78,0.04,0.04,1.0,5
79,0.04,0.04,1.0,5
80,0.04,0.04,1.0,5
81,0.04,0.04,1.0,5
82,0.04,0.04,1.0,5
83,0.04,0.04,1.0,5
84,0.04,0.04,1.0,5
85,0.04,0.04,1.0,5
86,0.04,0.04,1.0,5
87,0.04,0.04,1.0,5
88,0.04,0.04,1.0,5
89,0.04,0.04,1.0,5
90,0.04,0.04,1.0,5
91,0.04,0.04,1.0,5
92,0.04,0.04,1.0,5
93,0.04,0.04,1.0,5
94,0.04,0.04,1.0,5
95,0.04,0.04,1.0,5
96,0.04,0.05,1.01,5
97,0.01,0.01,1.02,5
98,-0.01,0.16,1.33,5
99,0.05,0.22,0.97,5
100,0.02,0.17,1.07,5
101,0.04,0.07,0.98,5
102,0.04,0.04,0.99,5
103,0.0,-0.14,0.96,5
104,0.01,0.0,1.0,5
105,-0.0,-0.12,0.89,5
106,0.02,0.05,0.97,5
107,-0.08,-0.04,1.04,5
108,0.0,0.25,0.95,5
109,0.06,0.05,0.98,5
110,0.03,0.02,1.04,5
111,0.02,0.14,1.01,5
112,0.04,0.12,1.14,5
113,0.02,0.04,1.01,5
114,0.04,0.03,1.0,5
115,0.04,0.04,1.0,5
116,0.03,0.04,1.0,5
117,0.04,0.04,1.0,5
118,0.03,0.04,1.0,5
119,0.04,0.04,1.0,5
120,0.03,0.04,1.0,5
121,0.03,0.04,1.0,5
122,0.04,0.04,1.0,5
123,0.04,0.04,1.0,5
124,0.03,0.04,1.0,5
125,0.03,0.04,1.0,5
126,0.04,0.04,1.0,5
127,0.04,0.04,1.0,5
128,0.03,0.04,1.0,5
129,0.04,0.04,1.0,5
130,0.04,0.04,1.0,5
131,0.04,0.04,1.0,5
132,0.04,0.04,1.0,5
133,0.04,0.04,1.0,5
134,0.04,0.04,1.0,5
135,0.04,0.04,1.0,5
136,0.04,0.04,1.0,5
137,0.04,0.04,1.0,5
138,0.04,0.04,1.0,5
139,0.03,0.04,1.0,5
140,0.04,0.04,1.0,5
141,0.03,0.04,1.0,5
142,0.04,0.04,1.0,5
143,0.04,0.04,1.0,5
144,0.04,0.04,1.0,5
145,0.03,0.04,1.0,5
146,0.04,0.04,1.0,5
147,0.04,0.04,1.0,5
148,0.04,0.04,1.0,5
149,0.04,0.04,1.0,5
150,0.04,0.04,1.0,5
151,0.03,0.04,1.01,5
152,0.0,0.06,1.03,5
153,0.0,0.28,1.01,5
154,-0.07,0.16,0.93,5
155,0.04,-0.07,0.89,5
156,0.09,0.04,0.99,5
157,0.03,-0.11,0.99,5
158,0.03,-0.08,0.98,5
159,0.02,-0.07,0.99,5
160,0.01,-0.23,0.92,5
161,0.09,0.07,1.04,5
162,0.1,0.05,1.03,5
163,0.06,0.04,0.87,5
164,0.08,0.15,0.98,5
165,0.05,0.05,1.05,5
166,0.01,0.0,1.02,5
167,-0.03,0.03,1.48,5
168,0.02,0.04,1.0,5
169,0.02,0.03,1.01,5
170,0.04,0.05,1.01,5
171,0.03,0.04,1.0,5
172,0.03,0.04,1.0,5
173,0.04,0.03,1.0,5
174,0.03,0.04,1.0,5
175,0.04,0.04,1.0,5
176,0.04,0.03,1.0,5
177,0.03,0.04,1.0,5
178,0.03,0.04,1.0,5
179,0.04,0.04,1.0,5
180,0.04,0.04,1.0,5
181,0.03,0.04,1.0,5
182,0.03,0.04,1.01,5
183,0.04,0.04,1.0,5
184,0.03,0.04,1.0,5
185,0.03,0.04,1.0,5
186,0.03,0.04,1.0,5
187,0.03,0.04,1.0,5
188,0.04,0.04,1.0,5
189,0.03,0.04,1.0,5
190,0.03,0.04,1.0,5
191,0.04,0.04,1.0,5
192,0.04,0.04,1.0,5
193,0.03,0.04,1.0,5
194,0.04,0.04,1.0,5
195,0.04,0.04,1.0,5
196,0.04,0.04,1.0,5
197,0.03,0.04,1.0,5
198,0.04,0.04,1.0,5
199,0.03,0.04,1.0,5
200,0.03,0.04,1.0,5
201,0.04,0.04,1.0,5
202,0.03,0.04,1.0,5
203,0.03,0.04,1.0,5
204,0.03,0.03,1.0,5
205,-0.0,0.07,1.02,5
206,0.01,0.2,1.12,5
207,-0.02,0.37,0.87,5
208,0.04,-0.08,1.02,5
209,0.03,0.01,0.99,5
210,-0.02,0.0,0.95,5
211,-0.03,-0.1,0.93,5
212,0.0,-0.04,1.03,5
213,0.02,0.2,1.16,5
214,0.02,-0.08,0.94,5
215,0.05,-0.09,0.9,5
216,0.07,0.18,0.98,5
217,0.06,0.05,1.06,5
218,-0.01,0.01,1.12,5
219,0.02,0.09,1.06,5
220,0.01,0.05,1.0,5
221,0.03,0.02,1.0,5
222,0.03,0.05,1.0,5
223,0.03,0.04,1.0,5
224,0.03,0.04,1.0,5
225,0.03,0.04,1.0,5
226,0.03,0.03,1.0,5
227,0.03,0.04,1.0,5
228,0.03,0.04,1.0,5
229,0.03,0.04,1.0,5
230,0.03,0.04,1.0,5
231,0.03,0.04,1.0,5
232,0.04,0.04,1.0,5
233,0.03,0.04,1.0,5
234,0.03,0.04,1.0,5
235,0.03,0.04,1.0,5
236,0.04,0.04,1.0,5
237,0.03,0.04,1.0,5
238,0.03,0.04,1.0,5
239,0.03,0.04,1.0,5
240,0.03,0.04,1.0,5
241,0.03,0.04,1.0,5
242,0.03,0.03,1.0,5
243,0.03,0.04,1.0,5
244,0.03,0.04,1.0,5
245,0.03,0.04,1.0,5
246,0.03,0.04,1.0,5
247,0.03,0.04,1.0,5
248,0.03,0.04,1.0,5
249,0.03,0.04,1.0,5
250,0.03,0.04,1.0,5
251,0.03,0.04,1.0,5
252,0.03,0.04,1.0,5
253,0.03,0.04,1.0,5
254,0.03,0.04,1.0,5
255,0.04,0.05,1.0,5
256,0.02,0.02,1.0,5
257,-0.0,0.29,1.05,5
258,-0.0,0.3,1.05,5
259,-0.09,0.02,0.95,5
260,0.05,-0.04,0.98,5
261,0.02,-0.07,0.94,5
262,0.05,-0.03,1.01,5
263,0.05,-0.05,0.97,5
264,0.07,-0.07,1.02,5
265,0.08,-0.06,1.04,5
266,0.03,-0.07,0.98,5
267,0.1,0.03,1.0,5
268,0.08,0.09,0.9,5
269,0.04,0.13,0.96,5
270,0.02,0.09,1.0,5
271,0.02,0.0,1.02,5
272,0.04,0.0,0.99,5
273,0.03,0.05,1.04,5
274,0.04,0.03,1.0,5
275,0.04,0.03,0.99,5
276,0.03,0.04,1.0,5
277,0.03,0.04,1.0,5
278,0.03,0.04,1.0,5
279,0.03,0.04,1.0,5
280,0.04,0.04,1.0,5
281,0.03,0.04,1.0,5
282,0.03,0.04,1.0,5
283,0.03,0.03,1.0,5
284,0.03,0.04,1.0,5
285,0.03,0.04,1.0,5
286,0.03,0.04,1.0,5
287,0.03,0.04,1.0,5
288,0.04,0.04,1.0,5
289,0.03,0.04,1.0,5
290,0.04,0.04,1.0,5
291,0.03,0.04,1.0,5
292,0.03,0.04,1.0,5
293,0.03,0.04,1.0,5
294,0.04,0.04,1.0,5
295,0.04,0.04,1.0,5
296,0.04,0.03,1.0,5
297,0.03,0.04,1.0,5
298,0.03,0.04,1.0,5
299,0.03,0.04,1.0,5
300,0.03,0.04,1.0,5
301,0.04,0.04,1.0,5
302,0.03,0.04,1.0,5
303,0.03,0.04,1.0,5
304,0.03,0.04,1.0,5
305,0.04,0.03,1.0,5
306,0.03,0.04,1.0,5
307,0.03,0.04,1.0,5
308,0.03,0.04,1.0,5
309,0.04,0.04,1.0,5
310,0.03,0.04,1.0,5
311,0.03,0.04,1.0,5
312,0.04,0.04,1.0,5
313,0.02,0.03,1.01,5
314,-0.02,0.27,1.19,5
315,0.0,0.28,1.02,5
316,-0.0,-0.06,0.91,5
317,0.08,-0.05,0.95,5
318,0.04,-0.11,0.99,5
319,0.05,-0.19,0.97,5
320,0.07,-0.1,1.02,5
321,0.04,-0.34,0.89,5
322,0.08,-0.02,0.82,5
323,0.06,0.04,1.04,5
324,0.08,0.05,0.93,5
325,0.11,0.21,1.06,5
326,0.04,0.11,0.94,5
327,0.05,0.13,1.07,5
328,0.05,0.04,1.02,5
329,0.03,0.03,1.0,5
330,0.04,0.02,1.0,5
331,0.03,0.04,1.0,5
332,0.02,0.04,1.0,5
333,0.03,0.04,1.0,5
334,0.03,0.04,1.0,5
335,0.03,0.04,1.0,5
336,0.03,0.04,1.0,5
337,0.03,0.04,1.0,5
338,0.03,0.04,1.0,5
339,0.03,0.04,1.0,5
340,0.03,0.04,1.0,5
341,0.03,0.04,1.0,5
342,0.03,0.05,1.0,5
343,0.03,0.04,1.0,5
344,0.03,0.04,1.0,5
345,0.03,0.04,1.0,5
346,0.03,0.04,1.0,5
347,0.03,0.04,1.0,5
348,0.03,0.04,1.0,5
349,0.03,0.04,1.0,5
350,0.03,0.04,1.0,5
351,0.03,0.04,1.0,5
352,0.03,0.04,1.0,5
353,0.03,0.04,1.0,5
354,0.03,0.04,1.0,5
355,0.03,0.04,1.0,5
356,0.03,0.04,1.0,5
357,0.02,0.04,1.0,5
358,0.03,0.04,1.0,5
359,0.03,0.04,1.0,5
360,0.03,0.04,1.0,5
361,0.03,0.04,1.0,5
362,0.03,0.04,1.0,5
363,0.03,0.04,1.0,5
364,0.03,0.04,1.0,5
365,0.03,0.04,1.0,5
366,0.03,0.04,1.01,5
367,0.02,0.04,1.0,5
368,0.04,0.14,1.25,5
369,0.09,0.32,1.05,5
370,0.04,0.0,0.98,5
371,0.07,-0.11,0.95,5
372,0.09,-0.14,0.96,5
373,0.04,-0.16,0.96,5
374,0.01,-0.14,0.93,5
375,0.09,-0.12,1.06,5
376,0.09,0.1,1.08,5
377,0.07,0.0,0.94,5
378,0.12,0.02,1.0,5
379,0.09,0.11,1.0,5
380,0.07,0.18,1.05,5
381,0.01,0.0,1.04,5
382,0.04,0.1,1.01,5
383,0.0,0.05,1.01,5
384,0.02,0.03,1.05,5
385,0.02,0.05,1.0,5
386,0.02,0.04,1.0,5
387,0.03,0.04,1.0,5
388,0.02,0.04,1.0,5
389,0.02,0.04,1.0,5
390,0.03,0.04,1.0,5
391,0.03,0.04,1.0,5
392,0.03,0.05,1.0,5
393,0.02,0.04,1.0,5
394,0.03,0.05,1.0,5
395,0.03,0.05,1.0,5
396,0.02,0.04,1.0,5
397,0.03,0.04,1.0,5
398,0.03,0.04,1.0,5
399,0.03,0.05,1.0,5
400,0.03,0.04,1.0,5
401,0.03,0.04,1.0,5
402,0.03,0.04,1.0,5
403,0.03,0.04,1.0,5
404,0.03,0.04,1.0,5
405,0.03,0.04,1.0,5
406,0.02,0.04,1.0,5
407,0.03,0.04,1.0,5
408,0.03,0.04,1.0,5
409,0.03,0.04,1.0,5
410,0.03,0.04,1.0,5
411,0.03,0.04,1.0,5
412,0.03,0.04,1.0,5
413,0.03,0.04,1.0,5
414,0.03,0.04,1.0,5
415,0.03,0.04,1.0,5
416,0.02,0.04,1.0,5
417,0.03,0.05,1.0,5
418,0.02,0.04,1.0,5
419,0.03,0.04,1.0,5
420,0.03,0.05,1.0,5
421,0.02,0.05,1.0,5
422,0.02,0.05,1.0,5
423,0.02,0.06,1.01,5
424,0.06,0.19,1.23,5
425,0.0,0.34,0.86,5
426,0.01,-0.16,0.83,5
427,0.05,-0.08,0.94,5
428,0.02,-0.18,1.0,5
429,0.02,-0.17,0.9,5
430,0.07,-0.1,1.03,5
431,0.05,-0.35,0.87,5
432,0.05,-0.07,0.9,5
433,0.1,-0.09,1.05,5
434,0.05,0.11,0.93,5
435,0.05,0.0,1.04,5
436,0.02,0.08,1.1,5
437,0.01,0.04,1.04,5
438,0.01,0.07,1.0,5
439,0.03,0.06,1.0,5
440,0.02,0.06,0.99,5
441,0.03,0.04,1.01,5
442,0.04,0.04,1.0,5
443,0.03,0.05,1.0,5
444,0.03,0.05,1.0,5
445,0.04,0.04,1.0,5
446,0.03,0.05,1.0,5
447,0.03,0.05,1.0,5
448,0.03,0.05,1.0,5
449,0.03,0.05,1.0,5
450,0.03,0.04,1.0,5
451,0.04,0.04,1.0,5
452,0.03,0.05,1.0,5
453,0.03,0.05,1.0,5
454,0.03,0.04,1.0,5
455,0.03,0.05,1.0,5
456,0.03,0.05,1.0,5
457,0.03,0.05,1.0,5
458,0.03,0.05,1.0,5
459,0.03,0.05,1.0,5
460,0.03,0.05,1.0,5
461,0.03,0.05,1.0,5
462,0.03,0.05,1.0,5
463,0.03,0.05,1.0,5
464,0.03,0.04,1.0,5
465,0.03,0.04,1.0,5
466,0.03,0.05,1.0,5
467,0.03,0.04,1.0,5
468,0.03,0.04,1.0,5
469,0.03,0.05,1.0,5
470,0.03,0.05,1.0,5
471,0.03,0.05,1.0,5
472,0.04,0.04,1.0,5
473,0.01,0.21,1.17,5
474,-0.02,0.28,0.92,5
475,0.04,-0.12,0.83,5
476,0.09,-0.16,0.95,5
477,0.07,-0.26,1.0,5
478,0.04,-0.14,0.95,5
479,0.03,-0.14,0.98,5
480,0.08,-0.16,1.06,5
481,0.07,-0.39,0.73,5
482,0.15,0.01,0.93,5
483,0.12,0.07,0.91,5
484,0.13,0.13,0.96,5
485,0.1,0.1,0.98,5
486,0.05,0.14,1.03,5
487,0.06,-0.01,1.07,5
488,0.06,0.03,0.98,5
489,0.04,0.03,1.0,5
490,0.04,0.04,0.99,5
491,0.03,0.05,1.0,5
492,0.04,0.04,1.0,5
493,0.03,0.05,1.0,5
494,0.03,0.05,1.0,5
495,0.03,0.04,1.0,5
496,0.03,0.05,1.0,5
497,0.03,0.05,1.0,5
498,0.04,0.04,1.0,5
499,0.03,0.04,1.0,5
500,0.03,0.04,1.0,5
501,0.03,0.04,1.0,5
502,0.03,0.05,1.0,5
503,0.04,0.05,1.0,5
504,0.03,0.04,1.0,5
505,0.03,0.04,1.0,5
506,0.03,0.04,1.0,5
507,0.04,0.04,1.0,5
508,0.03,0.05,1.0,5
509,0.03,0.04,1.0,5
510,0.03,0.05,1.0,5
511,0.03,0.05,1.0,5
512,0.03,0.04,1.0,5
513,0.03,0.05,1.0,5
0,0.03,-0.03,1.01,6
1,0.04,-0.03,1.01,6
2,0.03,-0.04,1.01,6
3,0.03,-0.04,1.01,6
4,0.03,-0.04,1.01,6
5,0.04,-0.04,1.01,6
6,0.04,-0.04,1.01,6
7,0.03,-0.03,1.01,6
8,0.04,-0.03,1.01,6
9,0.03,-0.04,1.01,6
10,0.03,-0.04,1.01,6
11,0.03,-0.04,1.01,6
12,0.04,-0.04,1.01,6
13,0.04,-0.04,1.01,6
14,0.03,-0.03,1.01,6
15,0.04,-0.03,1.01,6
16,0.03,-0.04,1.01,6
17,0.03,-0.03,1.01,6
18,0.04,-0.04,1.01,6
19,0.04,-0.04,1.01,6
20,0.04,-0.04,1.01,6
21,0.03,-0.03,1.01,6
22,0.04,-0.04,1.01,6
23,0.04,-0.04,1.01,6
24,0.04,-0.04,1.01,6
25,0.04,-0.04,1.01,6
26,0.03,-0.04,1.0,6
27,0.04,-0.03,1.01,6
28,0.04,-0.04,1.01,6
29,0.04,-0.03,1.01,6
30,0.04,-0.04,1.01,6
31,0.04,-0.04,1.0,6
32,0.04,-0.03,1.01,6
33,0.04,-0.03,1.01,6
34,0.04,-0.04,1.01,6
35,0.04,-0.04,1.0,6
36,0.04,-0.04,1.0,6
37,0.04,-0.04,1.01,6
38,0.04,-0.03,1.01,6
39,0.03,-0.04,1.01,6
40,0.04,-0.03,1.01,6
41,0.04,-0.04,1.01,6
42,0.04,-0.04,1.01,6
43,0.04,-0.03,1.0,6
44,-0.0,0.03,1.29,6
45,0.07,-0.09,1.04,6
46,0.04,0.0,0.96,6
47,-0.02,-0.12,1.07,6
48,0.08,-0.06,1.02,6
49,0.06,-0.14,0.86,6
50,0.03,-0.26,1.0,6
51,0.09,-0.24,0.94,6
52,0.09,-0.29,0.94,6
53,0.02,-0.18,0.93,6
54,0.07,-0.52,0.94,6
55,0.04,0.39,1.03,6
56,0.04,-0.14,1.06,6
57,0.05,0.16,1.04,6
58,0.04,0.06,1.05,6
59,0.04,-0.05,1.02,6
60,0.01,0.03,0.96,6
61,0.01,0.01,1.0,6
62,0.01,-0.02,0.98,6
63,0.03,-0.02,1.0,6
64,0.04,-0.04,1.0,6
65,0.04,-0.04,1.0,6
66,0.04,-0.04,1.01,6
67,0.04,-0.03,1.01,6
68,0.04,-0.04,1.01,6
69,0.04,-0.04,1.01,6
70,0.04,-0.03,1.01,6
71,0.03,-0.04,1.01,6
72,0.04,-0.04,1.01,6
73,0.04,-0.04,1.01,6
74,0.03,-0.03,1.01,6
75,0.04,-0.04,1.0,6
76,0.04,-0.04,1.01,6
77,0.03,-0.04,1.01,6
78,0.04,-0.04,1.01,6
79,0.04,-0.04,1.01,6
80,0.04,-0.04,1.01,6
81,0.04,-0.04,1.01,6
82,0.04,-0.04,1.01,6
83,0.04,-0.03,1.01,6
84,0.03,-0.04,1.01,6
85,0.03,-0.04,1.01,6
86,0.04,-0.03,1.01,6
87,0.03,-0.04,1.0,6
88,0.03,-0.04,1.01,6
89,0.04,-0.04,1.01,6
90,0.03,-0.04,1.01,6
91,0.04,-0.03,1.0,6
92,0.04,-0.04,1.01,6
93,0.04,-0.04,1.01,6
94,0.04,-0.03,1.01,6
95,0.04,-0.04,1.0,6
96,0.04,-0.04,1.01,6
97,0.03,-0.03,1.01,6
98,0.01,-0.04,1.01,6
99,-0.0,-0.04,0.98,6
100,0.03,-0.1,1.08,6
101,0.04,-0.14,0.89,6
102,0.07,0.11,1.05,6
103,0.05,0.17,0.84,6
104,0.11,-0.33,0.85,6
105,0.03,-0.05,1.04,6
106,0.05,-0.25,1.0,6
107,0.09,-0.11,0.99,6
108,-0.0,-0.11,0.94,6
109,0.05,0.03,1.2,6
110,0.11,0.43,0.96,6
111,0.1,0.18,1.06,6
112,0.08,-0.03,1.06,6
113,0.03,0.05,1.02,6
114,0.03,0.01,1.05,6
115,0.0,-0.03,1.04,6
116,0.03,-0.0,0.99,6
117,0.0,0.01,0.98,6
118,0.04,-0.04,1.01,6
119,0.03,-0.04,1.0,6
120,0.04,-0.04,1.01,6
121,0.03,-0.04,1.01,6
122,0.04,-0.04,1.0,6
123,0.04,-0.04,1.01,6
124,0.04,-0.04,1.0,6
125,0.04,-0.04,1.01,6
126,0.04,-0.04,1.01,6
127,0.04,-0.03,1.01,6
128,0.04,-0.04,1.0,6
129,0.03,-0.04,1.01,6
130,0.04,-0.04,1.01,6
131,0.04,-0.04,1.01,6
132,0.04,-0.04,1.01,6
133,0.03,-0.03,1.01,6
134,0.04,-0.04,1.01,6
135,0.03,-0.03,1.01,6
136,0.04,-0.03,1.01,6
137,0.03,-0.04,1.01,6
138,0.04,-0.04,1.01,6
139,0.04,-0.04,1.01,6
140,0.04,-0.04,1.01,6
141,0.04,-0.03,1.01,6
142,0.03,-0.04,1.01,6
143,0.04,-0.04,1.01,6
144,0.03,-0.04,1.01,6
145,0.04,-0.04,1.01,6
146,0.04,-0.03,1.01,6
147,0.03,-0.04,1.01,6
148,0.03,-0.04,1.01,6
149,0.02,0.0,1.01,6
150,0.06,-0.04,1.03,6
151,0.06,-0.06,0.99,6
152,0.05,-0.09,0.86,6
153,0.09,0.24,1.16,6
154,-0.04,0.06,0.79,6
155,0.09,-0.38,0.95,6
156,0.07,-0.27,1.02,6
157,0.01,-0.22,1.06,6
158,0.06,-0.4,0.93,6
159,-0.03,-0.38,0.86,6
160,-0.07,-0.3,1.01,6
161,0.05,0.42,0.92,6
162,0.08,0.07,1.03,6
163,0.07,0.01,1.0,6
164,0.07,0.04,0.96,6
165,0.01,-0.01,1.03,6
166,0.02,-0.03,1.1,6
167,0.04,-0.01,1.0,6
168,0.04,-0.04,1.01,6
169,0.04,-0.03,1.01,6
170,0.04,-0.04,1.01,6
171,0.04,-0.04,1.01,6
172,0.04,-0.04,1.01,6
173,0.04,-0.04,1.0,6
174,0.04,-0.04,1.01,6
175,0.04,-0.04,1.01,6
176,0.04,-0.04,1.01,6
177,0.04,-0.04,1.01,6
178,0.04,-0.04,1.01,6
179,0.04,-0.04,1.01,6
180,0.04,-0.03,1.01,6
181,0.04,-0.03,1.0,6
182,0.04,-0.04,1.01,6
183,0.04,-0.04,1.01,6
184,0.03,-0.04,1.0,6
185,0.04,-0.03,1.0,6
186,0.03,-0.04,1.01,6
187,0.04,-0.03,1.01,6
188,0.03,-0.04,1.01,6
189,0.04,-0.04,1.01,6
190,0.04,-0.04,1.01,6
191,0.04,-0.04,1.01,6
192,0.03,-0.04,1.01,6
193,0.03,-0.03,1.01,6
194,0.04,-0.03,1.01,6
195,0.04,-0.04,1.01,6
196,0.03,-0.03,1.01,6
197,0.04,-0.04,1.01,6
198,0.04,-0.03,1.01,6
199,0.03,-0.03,1.01,6
200,0.04,-0.04,1.01,6
201,0.05,-0.06,1.02,6
202,0.03,-0.01,1.02,6
203,0.05,-0.06,1.2,6
204,0.08,-0.03,0.89,6
205,0.06,0.03,0.81,6
206,0.06,0.03,1.17,6
207,0.09,-0.19,1.06,6
208,0.16,-0.3,0.84,6
209,0.06,-0.46,0.96,6
210,0.1,-0.3,0.99,6
211,0.14,-0.31,0.95,6
212,0.02,-0.32,0.93,6
213,-0.01,-0.32,0.96,6
214,0.18,0.23,0.93,6
215,0.14,0.09,0.96,6
216,0.11,-0.03,0.95,6
217,0.09,-0.05,1.05,6
218,0.03,-0.02,1.08,6
219,0.03,-0.03,1.03,6
220,0.01,-0.07,1.0,6
221,0.02,-0.02,1.01,6
222,0.04,-0.04,1.01,6
223,0.04,-0.04,1.02,6
224,0.03,-0.04,1.01,6
225,0.03,-0.03,1.01,6
226,0.04,-0.04,1.01,6
227,0.03,-0.03,1.01,6
228,0.04,-0.04,1.01,6
229,0.04,-0.03,1.01,6
230,0.04,-0.03,1.01,6
231,0.04,-0.04,1.01,6
232,0.04,-0.04,1.0,6
233,0.04,-0.03,1.01,6
234,0.03,-0.03,1.0,6
235,0.04,-0.03,1.01,6
236,0.04,-0.04,1.01,6
237,0.04,-0.04,1.01,6
238,0.04,-0.04,1.0,6
239,0.04,-0.04,1.01,6
240,0.04,-0.04,1.01,6
241,0.04,-0.04,1.0,6
242,0.04,-0.04,1.0,6
243,0.04,-0.04,1.01,6
244,0.04,-0.04,1.01,6
245,0.04,-0.03,1.01,6
246,0.04,-0.04,1.01,6
